a,x,y,x2,y2,x3,y3,x4,y4,segment,label
0.0,-0.07955212648163601,1.0906664055402984,0.0033876910887706497,1.14356232375848,0.17947443253177353,1.1790966342205313,0.06283964929920043,1.2198036803289736,0,1/10000
0.0006283813688548441,0.06350187001563641,0.7817818883105474,0.11743716964427717,1.206189261610516,-0.15882567510914794,0.9910266990065095,0.03144407120551483,0.9263924576452998,0,2/10000
0.0012567627377096883,-0.021746365539429793,1.0523207100628962,0.009479342128451421,1.156176728692486,-0.13615301975246355,1.0653242785263815,-0.033475095597631094,1.1451625416459756,0,3/10000
0.0018851441065645324,0.02919520152574803,0.968398750305977,0.09272556297280882,1.019541073293421,0.03806392733370058,1.0634262852868899,0.07544985776217276,0.9741660276664592,0,4/10000
0.0025135254754193766,0.07717281330085324,0.9800660661882357,-0.07935831801293927,1.1756519258617422,-0.1761121715483489,1.1437690071058602,0.06146580301993115,0.939693541945836,0,5/10000
0.0031419068442742207,0.026070011555550825,1.1425133074485927,-0.15999106044055572,0.9618973657489897,0.09109147341465602,1.007803550839861,0.07024395980877243,0.7985678071226565,0,6/10000
0.003770288213129065,-0.10480943204523022,1.1469085395824543,0.07263438546783516,1.0241893659860273,0.18193390228133982,0.934290128047126,0.027562622966464362,1.0463705289843577,0,7/10000
0.004398669581983909,0.05911610614528776,0.9949841940825122,0.0035383813120496294,1.0186922799783773,-0.04549502696897868,0.8973003922343601,-0.2519878512036803,0.921104293886175,0,8/10000
0.005027050950838753,-0.088445492493657,1.083534513617641,0.026634988927693767,0.9381881733630069,-0.012379447145326603,1.1833112080297554,-0.22919214476904315,1.0037764118792623,0,9/10000
0.005655432319693597,-0.022894147025405015,0.9860204833587316,0.129002358280417,1.024491364307647,-0.027309527893689088,0.95079655865318,0.04899890175916463,1.0187155046522516,0,10/10000
0.006283813688548441,-0.05977437722953206,1.158720611087677,0.09578810953027138,1.2046616995852355,-0.008748567804272637,1.070306754458016,0.02234489460796766,1.0277784134925583,0,11/10000
0.006912195057403286,0.01951532045959616,1.0856318536041945,0.06021749455152949,1.0314404434919642,-0.04555040841374741,1.0297427866051414,0.1095748914166759,1.006491998914645,0,12/10000
0.00754057642625813,-0.1354367234359653,0.8169566659492209,0.025329596685294983,0.9984859957959399,-0.045682598917382494,1.0934947188095885,0.05937784874260955,1.1296903886158738,0,13/10000
0.008168957795112973,-0.033320027246009895,1.061603362433583,-0.06981743867382234,1.0748030511292466,0.14749159608466744,1.002438763548721,-0.01744783197371156,0.9759314675512163,0,14/10000
0.008797339163967818,0.0959523091897139,1.1936298513507384,-0.009428669818861153,0.9418337439893407,0.13250742681281832,1.0512788119238365,-0.11716927982428124,0.8938027264293633,0,15/10000
0.009425720532822663,-0.03351872305990803,0.9616943040717655,0.05181356728619275,0.9826033162822764,0.09288797710572926,1.0727050683250545,-0.015677214688414882,1.1134411054453595,0,16/10000
0.010054101901677506,0.036596204386801806,0.780532461998172,0.16027638948285067,0.915141707751849,-0.036002946484662735,1.0181541890102395,0.1175769822336021,1.0744159063473524,0,17/10000
0.01068248327053235,0.13838552852929284,1.0440526991326038,-0.10460388360305492,0.9262998334824931,0.1611908045457828,1.0837044005530683,-0.13335685445265344,1.1492338502872097,0,18/10000
0.011310864639387195,-0.04824798118098929,0.9295448292382257,0.06651746578877164,0.8911793121318552,0.024452496037380436,0.954568389211153,-0.07446737161564362,1.0323276347752728,0,19/10000
0.01193924600824204,0.11588860474358285,1.0431674829619306,0.20370809776852372,1.214504276889798,0.1332599634906468,0.9505457107856682,0.14319146865830412,0.8957606152428632,0,20/10000
0.012567627377096883,-0.09936167801836122,1.0727273310600467,0.1352141645227346,0.9750073624545197,0.03847926204015042,1.0519614546553133,0.03614879440033776,0.9828955472754625,0,21/10000
0.013196008745951726,-0.14201565338144198,1.1911799341012121,-0.03613256166866116,0.9194932619088746,0.09816988185882153,0.9064795382600552,0.06320501973057199,0.9705682078576973,0,22/10000
0.013824390114806571,0.09884236337098183,0.9577502663339086,0.059081158388182994,1.0720415620541202,-0.12411132760315549,1.0088885649756658,0.14647363726841056,0.9881840522907682,0,23/10000
0.014452771483661416,0.1513131515739192,0.8742071280368802,0.043199243526575185,1.0888768607712052,-0.05527765673826625,1.06007102858107,0.049676200021557794,1.067127837383423,0,24/10000
0.01508115285251626,0.07778067657820607,0.999426617119003,-0.008437552111138471,1.087806176690374,0.06324081630088416,0.97680201300881,0.09098458119864611,0.97386206373341,0,25/10000
0.015709534221371103,-0.05500340130707296,1.0383934014896545,-0.03564943530141272,0.808686742400226,0.1353771949102271,1.0307924809152424,-0.06518100716748956,1.0950695206209324,0,26/10000
0.016337915590225946,0.001012909912644442,1.0413871676414905,0.0605669093907898,0.9883632121359991,0.16722462874701355,0.9160674297659137,-0.0005828841460060324,0.8348648308660691,0,27/10000
0.016966296959080793,-0.05753990638146731,0.9031817836104055,0.160136012203833,1.0264229069962065,-0.011796241638561307,1.059817885132081,0.3242339242712031,0.9365146693535491,0,28/10000
0.017594678327935636,-0.053027927462532744,0.9684587807433669,0.15242436621503438,0.9359055560349732,-0.02243902988785245,1.1199783515533073,0.014863935853197528,1.1422562776650664,0,29/10000
0.01822305969679048,0.21325552184088878,1.046979413807748,0.02592170329423247,1.1392266294168023,-0.0646233483222344,0.8062888915508667,0.21622026474107758,1.0906789113364639,0,30/10000
0.018851441065645326,-0.004571772082656245,1.0291142240858355,0.09293910629827042,0.8105115960326541,0.04265342654122037,1.0538903612133994,-0.07147389487824682,0.9437561349612639,0,31/10000
0.01947982243450017,0.029257857299160042,1.01182085470493,0.08418437853514321,1.1113986581478161,0.008447616245168911,1.10259593018876,-0.028392538261787073,0.9649413719030139,0,32/10000
0.020108203803355013,-0.069801716074766,0.8943047141753798,-0.01836178602175051,0.9895981186807741,0.15046135121069637,0.9668049717257376,-0.059943321497787014,1.0707389948244972,0,33/10000
0.020736585172209856,-0.02709218926578313,0.9729593978949808,0.04790450511597495,0.9654806513859691,-0.020071945547982813,1.1005870826629056,0.008637359898546096,0.9790231428644022,0,34/10000
0.0213649665410647,-0.09088917743116964,1.1120295476777322,0.0537282915273127,0.9707557318188641,0.10093765646421549,1.0126628663589825,0.19092705159911155,1.1094886238023207,0,35/10000
0.021993347909919546,-0.050856873467816276,1.021850816757055,0.15523040921047773,1.0013301035487514,0.039225281711772766,1.0836327218469917,0.05436372046787811,1.0594418094132976,0,36/10000
0.02262172927877439,0.05932911742015566,1.0471140742113512,0.003816353153275623,0.9879947315361068,0.21469108165942075,0.9530346357508553,0.1319633669572491,0.9534952430747142,0,37/10000
0.023250110647629232,0.1887902377067383,1.2271026897973043,0.11991580889424866,1.0712458158623615,0.11128084701492891,0.9687300106828456,0.17067307658379677,1.0659832608460307,0,38/10000
0.02387849201648408,-0.01030871701664185,1.0135558218227223,-0.003529987865635603,0.8990924474085257,0.046033624140711854,0.8483497089280874,0.08020042489950369,0.889984391519386,0,39/10000
0.024506873385338922,0.06099560303340214,0.9956809878377936,0.026737494574468106,0.8522160990117268,0.0406036318461138,0.9929947717662392,0.05604533209028218,0.8498078396915169,0,40/10000
0.025135254754193766,0.024655297010546737,0.7955081276021025,0.1095911940282083,1.0254196558385864,0.1121111109759517,1.1151854472987415,0.06715734121300707,1.020588339383716,0,41/10000
0.02576363612304861,0.04132634778605541,0.678012497480295,0.0687081097061895,0.8467740314906546,0.20762309252828767,1.1491415776575322,0.07694328797364806,0.8800824080392831,0,42/10000
0.026392017491903452,0.031210164679496798,0.9795352533023437,0.09273499459000774,0.8613238261318394,-0.11219525496021632,1.0080998133578722,-0.10290390930921815,1.0221895271477428,0,43/10000
0.0270203988607583,0.17752901553992173,1.1769160075304421,-0.03297811772792075,1.2544546900599856,-0.10528020592474846,1.0110592558791718,0.06351417682507172,1.0092208190890621,0,44/10000
0.027648780229613142,-0.04254331713149583,1.0441370075208691,0.13244918765597505,0.9617056726694863,0.15354695595164042,1.1325338130398337,-0.11014979947669953,1.036663941004306,0,45/10000
0.028277161598467986,-0.00037080203839866613,0.8841143349687703,0.024340174642234362,1.1025546805471667,0.015284955139466191,1.182348178177593,0.17882743462157455,1.0101384945384697,0,46/10000
0.028905542967322832,-0.08857701097759071,0.8831286491592812,0.14438674693716236,1.0855715749180546,0.056193528964115655,1.0486280515646667,-0.040387632575660554,1.0071843001384018,0,47/10000
0.029533924336177676,0.009772807838292114,1.0395558062799997,0.23825601797569904,1.121764729785013,0.11249243812010423,1.0218134844102313,0.11170674392390179,0.8637797466357471,0,48/10000
